row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,revenue_category,discount_bucket,shipping_delay,order_month,order_year,is_weekend_order,is_high_value,business_segment
2937,US-2017-169040,2017-12-06,2017-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,0.2,15.3426,32.5,Micro,No Discount,6,12,2017,False,False,Star Performer
2999,CA-2015-138317,2015-06-21,2015-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,4,0.2,28.7904,30.0,Micro,No Discount,4,6,2015,True,False,Star Performer
3027,CA-2018-169054,2018-04-22,2018-04-26,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001488,Furniture,Furnishings,"""Tenex 46"""" x 60"""" Computer Anti-Static Chairmat"," Rectangular Shaped""",254,3.0,0.2,0.0,Micro,Heavy (>40%),4,4,2018,True,False,Break-Even
3127,CA-2018-149895,2018-09-08,2018-09-12,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,2,0.4,-47.3968,-18.33,Low,No Discount,4,9,2018,True,False,Loss-Making
3135,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56,5,0.8,-45.84,-150.0,Micro,No Discount,6,11,2018,False,False,Loss-Making
3184,CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0.0,473.6106,29.0,High,No Discount,3,11,2018,False,True,Profitable
3203,CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.1536,10.0,Medium,No Discount,6,11,2015,False,True,Profitable
3225,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,33.75,Low,No Discount,3,10,2015,False,False,Star Performer
3228,CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579,8.75,Low,No Discount,3,10,2015,False,False,Break-Even
3241,US-2017-127971,2017-11-20,2017-11-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,-40.0,Micro,No Discount,7,11,2017,False,False,Loss-Making
3253,CA-2018-110373,2018-10-27,2018-10-30,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205,31.25,Micro,No Discount,3,10,2018,True,False,Star Performer
3263,CA-2015-140662,2015-11-17,2015-11-19,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,48.0,Medium,No Discount,2,11,2015,False,True,Star Performer
3311,CA-2017-111416,2017-09-17,2017-09-22,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,267.26,5,0.2,86.28,33.75,Low,No Discount,5,9,2017,True,False,Star Performer
3333,CA-2018-122595,2018-12-14,2018-12-20,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,37.5,Micro,No Discount,6,12,2018,False,False,Star Performer
3351,CA-2017-147536,2017-12-26,2017-12-31,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,21.0,Micro,No Discount,5,12,2017,False,False,Profitable
3363,CA-2016-139962,2016-12-13,2016-12-20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,48.0,Micro,No Discount,7,12,2016,False,False,Star Performer
3374,CA-2016-161718,2016-12-04,2016-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0.0,11.376,40.0,Micro,No Discount,6,12,2016,True,False,Star Performer
3391,CA-2018-101077,2018-03-25,2018-03-30,Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.848,2,0.2,2.14,31.25,Micro,No Discount,5,3,2018,True,False,Star Performer
3397,US-2018-148362,2018-07-01,2018-07-08,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,0.0,78.1954,46.0,Low,No Discount,7,7,2018,True,False,Star Performer
3418,CA-2016-151841,2016-04-27,2016-05-02,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.56,5,0.2,3.267,7.5,Micro,No Discount,5,4,2016,False,False,Break-Even
3422,CA-2017-134803,2017-05-28,2017-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,46.0,Low,No Discount,6,5,2017,True,False,Star Performer
3435,CA-2018-131212,2018-12-05,2018-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976,6,0.2,5.4288,36.25,Micro,No Discount,4,12,2018,False,False,Star Performer
3442,CA-2015-158337,2015-03-11,2015-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",125.26,14,0.0,53.92,45.0,Low,No Discount,3,3,2015,False,False,Star Performer
3444,CA-2018-168858,2018-11-19,2018-11-23,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2880.45,7,0.0,688.8,25.0,High,No Discount,4,11,2018,False,True,Profitable
3464,CA-2017-165470,2017-11-25,2017-11-30,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10004675,Office Supplies,Paper,"""Telephone Message Books with Fax/Mobile Section, 5 1/2"""" x 3 3/16""""""",5.08,1,0.2,1.651,32.5,Micro,No Discount,5,11,2017,True,False,Star Performer
3507,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,4,0.8,-5.088,-150.0,Micro,No Discount,4,6,2015,True,False,Loss-Making
3525,CA-2017-132731,2017-11-24,2017-11-28,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164,7.5,Medium,No Discount,4,11,2017,False,True,Break-Even
3582,CA-2018-117807,2018-10-01,2018-10-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0.0,50.328,48.0,Low,No Discount,6,10,2018,False,False,Star Performer
3585,CA-2016-121650,2016-12-10,2016-12-16,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,191.96,2,0.0,32.6332,17.0,Low,No Discount,6,12,2016,True,False,Profitable
3615,CA-2018-112529,2018-11-19,2018-11-21,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-71.8116,-10.0,Medium,No Discount,2,11,2018,False,True,Loss-Making
3620,CA-2018-141929,2018-09-04,2018-09-08,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,0.0,65.355,30.0,Low,No Discount,4,9,2018,False,False,Star Performer
3623,CA-2015-159184,2015-09-14,2015-09-19,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,FUR-FU-10002878,Furniture,Furnishings,"""Seth Thomas 14"""" Day/Date Wall Clock""",142.4,5,0.0,52.688,37.0,Low,No Discount,5,9,2015,False,False,Star Performer
3629,CA-2015-169726,2015-08-09,2015-08-13,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,31.25,High,No Discount,4,8,2015,True,True,Star Performer
3633,CA-2018-132178,2018-05-03,2018-05-08,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0.0,45.8064,6.0,Medium,No Discount,5,5,2018,False,True,Break-Even
3639,CA-2017-145177,2017-11-10,2017-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,0.2,29.6576,20.0,Low,No Discount,4,11,2017,False,False,Profitable
3656,CA-2018-168102,2018-04-24,2018-04-30,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568,2,0.2,-21.294,-18.75,Low,No Discount,6,4,2018,False,False,Loss-Making
3666,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,Binders,"""Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"""" X 11""""""",6.456,4,0.7,-4.5192,-70.0,Micro,No Discount,5,12,2015,False,False,Loss-Making
3667,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,37.5,Micro,No Discount,5,12,2015,False,False,Star Performer
3687,CA-2017-102792,2017-12-13,2017-12-19,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,11.32,3,0.0,3.57,33.0,Micro,No Discount,6,12,2017,False,False,Star Performer
3700,CA-2018-160416,2018-11-13,2018-11-18,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701,East,TEC-AC-10004114,Technology,Accessories,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,163.96,4,0.0,70.5028,43.0,Low,No Discount,5,11,2018,False,False,Star Performer
3728,CA-2017-165169,2017-06-05,2017-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.79,25.0,Micro,No Discount,6,6,2017,False,False,Profitable
3749,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,4,0.0,96.576,30.0,Low,No Discount,2,8,2018,False,False,Star Performer
3758,CA-2017-111283,2017-02-28,2017-03-04,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,7,0.2,8.3328,7.5,Low,No Discount,4,2,2017,False,False,Break-Even
3770,CA-2015-153913,2015-12-16,2015-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"""OIC Binder Clips, Mini, 1/4"""" Capacity",,1,2.0,0.22,0.0,Micro,Heavy (>40%),4,12,2015,False,False,Break-Even
3808,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,2,0.7,-4.0158,-76.67,Micro,No Discount,7,11,2016,True,False,Loss-Making
3813,CA-2018-147753,2018-03-05,2018-03-05,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2,0.0,11.7782,47.0,Micro,No Discount,0,3,2018,False,False,Star Performer
3844,CA-2015-101931,2015-10-28,2015-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2,0.0,0.0628,1.0,Micro,No Discount,3,10,2015,False,False,Break-Even
3861,CA-2018-154039,2018-02-17,2018-02-22,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193,8.75,Low,No Discount,5,2,2018,True,False,Break-Even
3865,CA-2016-157133,2016-11-28,2016-12-03,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,"""Eldon """"L"""" Workstation Diamond Chairmat""",151.96,5,0.6,-182.352,-120.0,Low,No Discount,5,11,2016,False,False,Loss-Making
3881,CA-2016-129896,2016-06-15,2016-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,11.0,2,0.2,3.29,31.25,Micro,No Discount,5,6,2016,False,False,Star Performer
3923,CA-2018-146920,2018-08-28,2018-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,31.25,Micro,No Discount,4,8,2018,False,False,Star Performer
3966,CA-2015-164910,2015-11-12,2015-11-17,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,11.25,Micro,No Discount,5,11,2015,False,False,Profitable
3992,CA-2016-161998,2016-05-01,2016-05-05,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,22.5,Micro,No Discount,4,5,2016,True,False,Profitable
3995,CA-2016-105627,2016-03-08,2016-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"""Rush Hierlooms Collection 1"""" Thick Stackable Bookcases""",512.94,3,0.0,97.4586,19.0,Medium,No Discount,4,3,2016,False,True,Profitable
4003,CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"""Office Impressions End Table, 20-1/2""""H x 24""""W x 20""""D""",637.896,3,0.3,-127.5792,-20.0,Medium,No Discount,5,3,2017,False,True,Loss-Making
4017,CA-2016-165624,2016-08-23,2016-08-28,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21.4,5,0.0,9.63,45.0,Micro,No Discount,5,8,2016,False,False,Star Performer
4031,CA-2018-124296,2018-12-24,2018-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0.0,60.5488,26.0,Low,No Discount,4,12,2018,False,False,Profitable
4037,CA-2016-148859,2016-12-28,2017-01-01,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",28.54,2,0.2,1.71,6.25,Micro,No Discount,4,12,2016,False,False,Break-Even
4046,CA-2016-136378,2016-04-02,2016-04-07,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,-150.0,Micro,No Discount,5,4,2016,True,False,Loss-Making
4059,CA-2016-124058,2016-11-20,2016-11-24,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,-21.25,Micro,No Discount,4,11,2016,True,False,Loss-Making
4067,CA-2015-102673,2015-11-01,2015-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,8.75,Micro,No Discount,4,11,2015,True,False,Break-Even
4078,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,0.0,0.2016,4.0,Micro,No Discount,2,12,2016,False,False,Break-Even
4081,CA-2017-140417,2017-09-25,2017-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,Office Supplies,Paper,"""REDIFORM Incoming/Outgoing Call Register, 11"""" X 8 1/2"""""," 100 Messages""",60,9.0,0.2,0.0,Micro,Heavy (>40%),4,9,2017,False,False,Break-Even
4086,CA-2017-111913,2017-08-04,2017-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,347.74,2,0.2,33.26,10.0,Low,No Discount,2,8,2017,False,False,Profitable
4095,CA-2016-102491,2016-08-24,2016-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0.0,18.3908,23.0,Micro,No Discount,4,8,2016,False,False,Profitable
4123,CA-2018-133823,2018-05-11,2018-05-12,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,17.6673,47.0,Micro,No Discount,1,5,2018,False,False,Star Performer
4135,CA-2015-128839,2015-09-08,2015-09-13,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",241.47,3,0.0,99.32,43.0,Low,No Discount,5,9,2015,False,False,Star Performer
4141,CA-2018-127313,2018-12-01,2018-12-04,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"""Ultra Door Kickplate, 8""""H x 34""""W""",79.12,5,0.2,13.846,17.5,Micro,No Discount,3,12,2018,True,False,Profitable
4158,CA-2016-101091,2016-12-05,2016-12-09,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,-19.9824,-76.67,Micro,No Discount,4,12,2016,False,False,Loss-Making
4167,CA-2016-160213,2016-03-08,2016-03-13,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,48.0,Micro,No Discount,5,3,2016,False,False,Star Performer
4173,CA-2017-152163,2017-07-01,2017-07-01,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""""",14.2,2,0.0,6.532,46.0,Micro,No Discount,0,7,2017,True,False,Star Performer
4204,CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0.0,18.715,38.0,Micro,No Discount,2,10,2015,True,False,Star Performer
4209,CA-2015-145387,2015-10-31,2015-11-02,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.0,481.47,30.0,High,No Discount,2,10,2015,True,True,Star Performer
4229,CA-2017-113803,2017-03-24,2017-03-26,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"""Ink Jet Note and Greeting Cards, 8-1/2"""" x 5-1/2"""" Card Size""",22.48,1,0.0,10.3408,46.0,Micro,No Discount,2,3,2017,False,False,Star Performer
4236,CA-2015-168823,2015-09-21,2015-09-24,First Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,20.808,9,0.2,7.0227,33.75,Micro,No Discount,3,9,2015,False,False,Star Performer
4243,CA-2017-159142,2017-04-04,2017-04-05,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,4.0,Low,No Discount,1,4,2017,False,False,Break-Even
4336,CA-2016-154795,2016-12-20,2016-12-24,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.772,35.0,Micro,No Discount,4,12,2016,False,False,Star Performer
4393,CA-2017-108868,2017-09-08,2017-09-12,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,80.92,2,0.2,6.77,8.75,Micro,No Discount,4,9,2017,False,False,Break-Even
4402,CA-2017-131737,2017-03-17,2017-03-17,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0.0,252.59,26.0,Medium,No Discount,0,3,2017,False,True,Profitable
4432,CA-2017-168893,2017-11-03,2017-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,26.0,Micro,No Discount,5,11,2017,False,False,Profitable
4437,CA-2017-163398,2017-05-03,2017-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,0.2,2.7384,10.0,Micro,No Discount,5,5,2017,False,False,Profitable
4478,CA-2018-130211,2018-10-22,2018-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,23.3163,7.0,Low,No Discount,0,10,2018,False,False,Break-Even
4490,CA-2016-162621,2016-09-05,2016-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""""",4.47,3,0.8,-7.8225,-175.0,Micro,No Discount,6,9,2016,False,False,Loss-Making
4508,US-2015-138247,2015-12-24,2015-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,23.39,1,0.0,0.22,1.0,Micro,No Discount,5,12,2015,False,False,Break-Even
4509,US-2015-138247,2015-12-24,2015-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,23.0,Micro,No Discount,5,12,2015,False,False,Profitable
4516,US-2018-111920,2018-10-22,2018-10-26,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,33.0,Micro,No Discount,4,10,2018,False,False,Star Performer
4522,CA-2015-109491,2015-02-20,2015-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.9088,34.0,Micro,No Discount,6,2,2015,False,False,Star Performer
4560,CA-2015-110219,2015-05-05,2015-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335,-7.14,Low,No Discount,3,5,2015,False,False,Loss-Making
4572,US-2016-152128,2016-05-25,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2,0.0,60.1412,47.0,Low,No Discount,2,5,2016,False,False,Star Performer
